"Gene","PC1","PC2"
"LOC128114350",0.00717898788449316,0.0141690647194605
"Ctns",0.0100878897313803,-0.0141596770976667
"Trerf1",-0.00336641368208391,0.0141560812346617
"LOC128095210",0.00581286672570638,-0.0141505777698498
"LOC128113296",-0.00404547860294861,0.0141317731718905
"LOC128099425",-0.00699820579777698,0.0141276324614197
"Jchain",0.0131984863803487,0.0141274242146979
"Mtmr12",-0.00260952222510238,-0.0141267463368415
"LOC128120559",-0.000868944280071183,0.0141262852979183
"Arsg",-0.00355297828827886,0.0141233066996731
"CUNH1orf127",0.00154468582681098,-0.0141182955928391
"Shmt1",-0.000638499000733183,0.0141172438109852
"Exoc5",0.0108336038111175,-0.0141057379925905
"Sync",0.00569786113447371,-0.0141036072539841
"Fcgrt",-0.0100655454082736,0.0141024653304365
"Lrrc45",0.0033602769866661,0.0141004369948514
"Mier3",0.00852298547798607,0.0140971236167988
"Ino80c",-0.00132217628787483,-0.0140936196297775
"Plcg1",0.00175572731836436,-0.0140922988102691
"LOC128103476",0.00655230957255993,0.0140806990400244
"Nmrk1",0.000717969784752046,-0.0140769964542219
"Esyt3",0.0035539725901682,0.0140756321585295
"Cyfip2",0.00832815073594916,-0.0140755530617666
"Trak1",0.00132079872438447,-0.014069759440229
"LOC128100781",-0.00838990728606062,0.014064986222759
"LOC128099874",0.00949698382649158,0.0140633303433053
"Scart1",0.00202455647989931,0.0140626588640866
"Epha1",-0.00263977212227285,-0.0140623456677441
"LOC128103804",-0.00206341763357943,0.0140585008650411
"Antxr2",-0.00567170722822611,0.0140534549166204
"LOC128120199",-0.000397964188945276,0.0140525761556088
"Nyap2",-0.00231597198456794,0.014030867494434
"Ptprn2",0.00953227635952695,-0.0140294963645313
"LOC128110364",0.0112763796557733,0.0140275686106783
"LOC128094200",0.00447696433700221,0.0140181927309083
"Acsl4",0.00808643535852969,0.0140147996899065
"LOC128124046",-0.00409668435837669,0.0140139785586374
"LOC128096078",0.00214690097827408,-0.0140109878190669
"Smim32",-0.00177991640163774,0.0140028700258893
"Fabp1",-0.000406099367362039,-0.0139996679818699
"LOC128098825",-0.00348240981489658,0.0139599443715477
"LOC128106042",-0.00616091585387562,0.0139593764447711
"LOC128095990",-0.0020865149853438,0.0139576429759607
"Drp2",-0.000991729310616354,-0.013951746711618
"LOC128096088",-0.00124162116344126,0.0139512567886583
